play_id,game_id,posteam,defteam,down,ydstogo,yardline_100,qtr,score_differential,play_type,yards_gained,epa,success,shotgun,no_huddle,distance_bucket,field_zone
7923,DEMO_0060,TEAM_07,TEAM_09,3,9,94,3,-22,pass,0,0.035,0,1,1,Long (7-10),Backed Up
7924,DEMO_0060,TEAM_02,TEAM_06,2,9,94,4,19,pass,22,0.883,1,1,0,Long (7-10),Backed Up
7925,DEMO_0060,TEAM_02,TEAM_11,2,20,77,4,9,pass,27,1.661,1,1,0,Very Long (11+),Own Territory
7926,DEMO_0060,TEAM_09,TEAM_08,1,24,55,3,6,run,2,-0.535,1,0,0,Very Long (11+),Own Territory
7927,DEMO_0060,TEAM_12,TEAM_07,1,25,7,4,-3,pass,-1,-0.372,0,1,0,Very Long (11+),Red Zone
7928,DEMO_0060,TEAM_04,TEAM_05,2,9,79,4,5,run,10,0.332,0,1,0,Long (7-10),Own Territory
7929,DEMO_0060,TEAM_12,TEAM_08,1,11,41,4,4,pass,23,0.792,1,0,0,Very Long (11+),Plus Territory
7930,DEMO_0060,TEAM_05,TEAM_11,2,9,21,4,9,run,11,0.396,0,1,0,Long (7-10),Plus Territory
7931,DEMO_0061,TEAM_05,TEAM_01,1,6,84,1,4,pass,5,-0.753,0,0,0,Medium (4-6),Backed Up
7932,DEMO_0061,TEAM_02,TEAM_10,3,9,11,1,6,pass,6,0.669,1,1,0,Long (7-10),Red Zone
7933,DEMO_0061,TEAM_06,TEAM_11,2,6,63,1,8,run,8,-0.023,0,0,0,Medium (4-6),Own Territory
7934,DEMO_0061,TEAM_06,TEAM_05,2,7,33,3,-19,pass,5,0.502,0,0,0,Long (7-10),Plus Territory
7935,DEMO_0061,TEAM_08,TEAM_10,2,7,82,4,-3,pass,8,0.121,0,0,0,Long (7-10),Backed Up
7936,DEMO_0061,TEAM_02,TEAM_05,1,7,69,1,0,run,6,-0.24,0,0,0,Long (7-10),Own Territory
7937,DEMO_0061,TEAM_03,TEAM_04,1,5,18,3,-4,run,5,0.076,1,0,0,Medium (4-6),Red Zone
7938,DEMO_0061,TEAM_06,TEAM_10,1,11,93,3,11,run,1,0.153,0,0,1,Very Long (11+),Backed Up
7939,DEMO_0061,TEAM_01,TEAM_05,2,9,7,3,16,pass,-6,0.264,1,1,0,Long (7-10),Red Zone
7940,DEMO_0061,TEAM_02,TEAM_10,1,5,78,2,2,run,9,-0.087,1,1,1,Medium (4-6),Own Territory
7941,DEMO_0061,TEAM_08,TEAM_04,1,7,51,2,2,pass,0,-0.034,1,1,1,Long (7-10),Own Territory
7942,DEMO_0061,TEAM_12,TEAM_05,1,4,41,1,1,run,7,0.357,1,1,0,Medium (4-6),Plus Territory
7943,DEMO_0061,TEAM_07,TEAM_09,1,8,48,1,-16,run,9,0.961,1,1,0,Long (7-10),Plus Territory
7944,DEMO_0061,TEAM_02,TEAM_05,2,12,37,1,-9,run,8,-0.434,0,1,1,Very Long (11+),Plus Territory
7945,DEMO_0061,TEAM_12,TEAM_09,2,6,78,2,-9,pass,8,0.481,0,1,0,Medium (4-6),Own Territory
7946,DEMO_0061,TEAM_07,TEAM_01,1,11,87,3,8,pass,6,0.318,1,1,0,Very Long (11+),Backed Up
7947,DEMO_0061,TEAM_09,TEAM_01,1,7,85,3,-4,run,2,0.929,1,1,0,Long (7-10),Backed Up
7948,DEMO_0061,TEAM_03,TEAM_01,2,6,52,3,-1,pass,14,-0.446,1,1,0,Medium (4-6),Own Territory
7949,DEMO_0061,TEAM_07,TEAM_03,2,4,93,1,-2,run,10,0.204,1,0,1,Medium (4-6),Backed Up
7950,DEMO_0061,TEAM_01,TEAM_02,3,6,46,3,-3,pass,14,0.729,1,1,0,Medium (4-6),Plus Territory
7951,DEMO_0061,TEAM_08,TEAM_05,3,11,46,1,21,pass,0,-0.214,0,1,0,Very Long (11+),Plus Territory
7952,DEMO_0061,TEAM_03,TEAM_01,3,8,29,3,1,run,4,-0.593,0,0,0,Long (7-10),Plus Territory
7953,DEMO_0061,TEAM_11,TEAM_09,3,4,80,4,14,pass,20,0.181,1,0,0,Medium (4-6),Own Territory
7954,DEMO_0061,TEAM_01,TEAM_03,3,9,69,3,-7,pass,2,-0.342,0,1,0,Long (7-10),Own Territory
7955,DEMO_0061,TEAM_08,TEAM_12,2,8,58,2,-11,pass,8,0.568,1,1,0,Long (7-10),Own Territory
7956,DEMO_0061,TEAM_02,TEAM_11,2,4,16,2,9,run,7,-1.159,0,1,0,Medium (4-6),Red Zone
7957,DEMO_0061,TEAM_09,TEAM_08,2,3,36,3,2,pass,9,-0.234,0,1,0,Short (1-3),Plus Territory
7958,DEMO_0061,TEAM_06,TEAM_10,1,3,39,4,6,pass,20,0.407,1,1,0,Short (1-3),Plus Territory
7959,DEMO_0061,TEAM_12,TEAM_09,1,11,57,3,18,run,6,0.521,0,1,0,Very Long (11+),Own Territory
7960,DEMO_0061,TEAM_08,TEAM_11,3,4,75,1,2,pass,3,0.417,1,1,0,Medium (4-6),Own Territory
7961,DEMO_0061,TEAM_05,TEAM_08,2,6,17,4,4,pass,19,0.732,1,1,0,Medium (4-6),Red Zone
7962,DEMO_0061,TEAM_02,TEAM_08,1,9,67,1,-3,run,10,0.527,0,0,0,Long (7-10),Own Territory
7963,DEMO_0061,TEAM_08,TEAM_06,1,8,57,2,1,pass,14,0.124,1,1,0,Long (7-10),Own Territory
7964,DEMO_0061,TEAM_06,TEAM_08,1,8,14,2,3,run,-2,-1.803,0,0,0,Long (7-10),Red Zone
7965,DEMO_0061,TEAM_01,TEAM_06,1,3,22,3,5,run,3,0.421,1,1,0,Short (1-3),Plus Territory
7966,DEMO_0061,TEAM_07,TEAM_02,2,9,36,4,3,run,7,0.798,1,1,1,Long (7-10),Plus Territory
7967,DEMO_0061,TEAM_03,TEAM_12,2,6,56,2,-15,run,4,-0.773,0,1,0,Medium (4-6),Own Territory
7968,DEMO_0061,TEAM_03,TEAM_09,2,7,40,3,15,run,10,-0.711,1,0,0,Long (7-10),Plus Territory
7969,DEMO_0061,TEAM_01,TEAM_09,1,7,74,3,1,pass,8,1.378,1,0,0,Long (7-10),Own Territory
7970,DEMO_0061,TEAM_05,TEAM_04,1,6,24,3,16,pass,-5,-0.558,0,1,0,Medium (4-6),Plus Territory
7971,DEMO_0061,TEAM_03,TEAM_10,1,12,43,1,-8,pass,9,1.093,1,1,1,Very Long (11+),Plus Territory
7972,DEMO_0061,TEAM_01,TEAM_07,1,11,20,3,-5,run,7,0.096,1,0,0,Very Long (11+),Red Zone
7973,DEMO_0061,TEAM_06,TEAM_01,2,25,23,4,-2,pass,-7,-0.672,0,1,0,Very Long (11+),Plus Territory
7974,DEMO_0061,TEAM_03,TEAM_12,1,15,51,2,-4,run,9,-0.201,0,1,0,Very Long (11+),Own Territory
7975,DEMO_0061,TEAM_02,TEAM_12,3,3,20,4,4,run,9,-0.809,0,0,0,Short (1-3),Red Zone
7976,DEMO_0061,TEAM_06,TEAM_11,2,7,34,3,11,pass,6,-0.527,1,1,1,Long (7-10),Plus Territory
7977,DEMO_0061,TEAM_01,TEAM_07,1,14,66,4,14,run,0,-1.511,0,0,0,Very Long (11+),Own Territory
7978,DEMO_0061,TEAM_12,TEAM_03,1,6,61,2,-5,pass,22,2.264,1,0,0,Medium (4-6),Own Territory
7979,DEMO_0061,TEAM_06,TEAM_01,1,6,72,4,-6,pass,12,0.631,1,1,0,Medium (4-6),Own Territory
7980,DEMO_0061,TEAM_12,TEAM_09,1,3,64,2,8,pass,-7,-0.252,0,1,0,Short (1-3),Own Territory
7981,DEMO_0061,TEAM_11,TEAM_10,3,3,94,2,-11,run,2,-0.57,1,1,1,Short (1-3),Backed Up
7982,DEMO_0061,TEAM_12,TEAM_02,2,11,95,2,7,run,-4,-1.364,0,1,0,Very Long (11+),Backed Up
7983,DEMO_0061,TEAM_07,TEAM_09,3,7,41,3,-2,pass,13,-0.069,1,1,0,Long (7-10),Plus Territory
7984,DEMO_0061,TEAM_06,TEAM_01,2,2,59,2,-4,pass,14,0.81,1,1,1,Short (1-3),Own Territory
7985,DEMO_0061,TEAM_09,TEAM_10,3,13,10,2,-28,pass,-15,-1.602,0,1,0,Very Long (11+),Red Zone
7986,DEMO_0061,TEAM_01,TEAM_02,3,14,82,4,3,pass,16,0.582,1,1,0,Very Long (11+),Backed Up
7987,DEMO_0061,TEAM_11,TEAM_12,1,6,59,3,12,run,10,0.453,1,1,0,Medium (4-6),Own Territory
7988,DEMO_0061,TEAM_04,TEAM_02,1,7,91,3,-12,run,6,-0.102,1,0,0,Long (7-10),Backed Up
7989,DEMO_0061,TEAM_01,TEAM_06,1,15,13,1,3,pass,4,0.11,0,0,0,Very Long (11+),Red Zone
7990,DEMO_0061,TEAM_03,TEAM_09,1,6,43,4,5,run,-6,0.239,1,1,1,Medium (4-6),Plus Territory
7991,DEMO_0061,TEAM_03,TEAM_11,2,2,52,4,-5,run,4,-0.276,0,1,1,Short (1-3),Own Territory
7992,DEMO_0061,TEAM_01,TEAM_05,1,11,18,4,4,run,2,-0.068,0,1,0,Very Long (11+),Red Zone
7993,DEMO_0061,TEAM_09,TEAM_12,3,13,30,2,9,pass,-9,-0.516,0,0,0,Very Long (11+),Plus Territory
7994,DEMO_0061,TEAM_02,TEAM_01,1,8,28,1,2,pass,12,-0.679,0,1,0,Long (7-10),Plus Territory
7995,DEMO_0061,TEAM_11,TEAM_06,3,4,65,4,6,run,6,0.624,1,0,0,Medium (4-6),Own Territory
7996,DEMO_0061,TEAM_06,TEAM_12,1,14,68,3,-3,run,2,0.35,1,1,0,Very Long (11+),Own Territory
7997,DEMO_0061,TEAM_09,TEAM_04,1,5,65,4,8,run,5,-0.673,0,0,0,Medium (4-6),Own Territory
7998,DEMO_0061,TEAM_05,TEAM_07,3,4,32,1,-17,run,7,0.055,0,0,0,Medium (4-6),Plus Territory
7999,DEMO_0061,TEAM_02,TEAM_06,1,7,13,3,8,pass,6,-0.205,0,1,0,Long (7-10),Red Zone
8000,DEMO_0061,TEAM_03,TEAM_06,2,6,13,1,12,pass,13,-0.649,0,1,0,Medium (4-6),Red Zone
8001,DEMO_0061,TEAM_08,TEAM_10,3,10,79,2,-8,pass,2,-0.462,0,1,0,Long (7-10),Own Territory
8002,DEMO_0061,TEAM_09,TEAM_06,1,22,14,4,-8,pass,15,0.064,1,1,0,Very Long (11+),Red Zone
8003,DEMO_0061,TEAM_04,TEAM_09,1,4,84,4,16,run,5,0.35,1,0,0,Medium (4-6),Backed Up
8004,DEMO_0061,TEAM_05,TEAM_07,1,11,34,2,4,run,10,-0.329,1,0,0,Very Long (11+),Plus Territory
8005,DEMO_0061,TEAM_12,TEAM_11,1,6,62,3,-15,pass,13,0.948,1,1,0,Medium (4-6),Own Territory
8006,DEMO_0061,TEAM_11,TEAM_06,4,10,15,2,-2,pass,22,0.884,1,0,0,Long (7-10),Red Zone
8007,DEMO_0061,TEAM_05,TEAM_10,3,8,82,2,-17,run,4,-0.133,0,0,0,Long (7-10),Backed Up
8008,DEMO_0061,TEAM_03,TEAM_08,1,5,91,1,-2,pass,1,1.254,1,1,0,Medium (4-6),Backed Up
8009,DEMO_0061,TEAM_04,TEAM_10,2,11,94,3,0,run,5,-0.256,0,0,0,Very Long (11+),Backed Up
8010,DEMO_0061,TEAM_07,TEAM_11,3,6,1,3,6,pass,2,-0.603,0,1,0,Medium (4-6),Red Zone
8011,DEMO_0061,TEAM_07,TEAM_03,1,4,91,1,0,pass,21,-0.136,0,1,0,Medium (4-6),Backed Up
8012,DEMO_0061,TEAM_03,TEAM_05,1,11,23,1,16,pass,6,0.386,0,0,0,Very Long (11+),Plus Territory
8013,DEMO_0061,TEAM_01,TEAM_05,3,4,58,2,1,pass,13,0.168,1,1,0,Medium (4-6),Own Territory
8014,DEMO_0061,TEAM_06,TEAM_07,2,11,92,3,-19,run,-3,-0.699,0,1,0,Very Long (11+),Backed Up
8015,DEMO_0061,TEAM_10,TEAM_06,1,7,64,1,6,run,0,-0.565,0,0,0,Long (7-10),Own Territory
8016,DEMO_0061,TEAM_02,TEAM_01,2,7,80,4,1,pass,16,-0.047,0,0,1,Long (7-10),Own Territory
8017,DEMO_0061,TEAM_05,TEAM_11,1,4,24,3,-2,run,0,0.211,1,0,0,Medium (4-6),Plus Territory
8018,DEMO_0061,TEAM_02,TEAM_11,2,8,92,1,11,run,11,0.258,0,1,0,Long (7-10),Backed Up
8019,DEMO_0061,TEAM_03,TEAM_08,2,5,63,4,8,run,7,-0.271,0,1,0,Medium (4-6),Own Territory
8020,DEMO_0061,TEAM_08,TEAM_04,1,16,87,3,-9,pass,0,0.7,0,0,1,Very Long (11+),Backed Up
8021,DEMO_0061,TEAM_04,TEAM_11,3,3,2,2,3,pass,8,0.72,1,1,0,Short (1-3),Red Zone
8022,DEMO_0061,TEAM_04,TEAM_03,2,13,42,4,15,pass,-1,-0.465,0,1,0,Very Long (11+),Plus Territory
8023,DEMO_0061,TEAM_12,TEAM_04,2,13,81,3,1,pass,8,-0.167,0,1,1,Very Long (11+),Backed Up
8024,DEMO_0061,TEAM_03,TEAM_12,2,9,10,2,-13,pass,-2,-0.204,1,1,1,Long (7-10),Red Zone
8025,DEMO_0061,TEAM_03,TEAM_12,1,15,23,1,4,run,5,-0.39,1,0,0,Very Long (11+),Plus Territory
8026,DEMO_0061,TEAM_12,TEAM_07,1,6,83,4,-3,pass,10,0.792,0,1,0,Medium (4-6),Backed Up
8027,DEMO_0061,TEAM_07,TEAM_02,1,6,95,2,0,pass,16,0.908,0,0,0,Medium (4-6),Backed Up
8028,DEMO_0061,TEAM_01,TEAM_03,2,9,38,2,-10,run,9,0.795,1,1,0,Long (7-10),Plus Territory
8029,DEMO_0061,TEAM_06,TEAM_12,2,6,16,4,3,run,0,-0.56,0,0,0,Medium (4-6),Red Zone
8030,DEMO_0061,TEAM_07,TEAM_03,1,2,12,1,-6,run,10,0.318,1,1,0,Short (1-3),Red Zone
8031,DEMO_0061,TEAM_04,TEAM_09,4,3,82,4,8,run,-2,-1.265,0,0,0,Short (1-3),Backed Up
8032,DEMO_0061,TEAM_07,TEAM_04,3,3,77,2,14,pass,-2,-0.987,0,1,0,Short (1-3),Own Territory
8033,DEMO_0061,TEAM_08,TEAM_06,1,11,66,2,2,pass,12,1.599,1,1,0,Very Long (11+),Own Territory
8034,DEMO_0061,TEAM_04,TEAM_12,1,7,3,3,-10,pass,6,0.438,1,1,0,Long (7-10),Red Zone
8035,DEMO_0061,TEAM_10,TEAM_07,2,10,36,2,-8,run,3,0.25,1,0,0,Long (7-10),Plus Territory
8036,DEMO_0061,TEAM_06,TEAM_05,1,11,22,2,2,pass,9,0.245,1,1,0,Very Long (11+),Plus Territory
8037,DEMO_0061,TEAM_12,TEAM_05,4,6,56,1,3,run,2,-0.193,0,0,0,Medium (4-6),Own Territory
8038,DEMO_0061,TEAM_02,TEAM_04,2,8,65,2,-5,run,4,-0.72,0,1,0,Long (7-10),Own Territory
8039,DEMO_0061,TEAM_04,TEAM_08,1,3,87,4,-2,run,4,0.583,1,1,0,Short (1-3),Backed Up
8040,DEMO_0061,TEAM_09,TEAM_07,1,5,24,1,6,pass,-9,-0.567,0,0,0,Medium (4-6),Plus Territory
8041,DEMO_0061,TEAM_11,TEAM_02,1,6,57,4,11,run,11,1.085,1,0,0,Medium (4-6),Own Territory
8042,DEMO_0061,TEAM_03,TEAM_06,2,7,7,3,0,pass,6,-0.201,0,1,0,Long (7-10),Red Zone
8043,DEMO_0061,TEAM_12,TEAM_08,1,3,19,3,6,pass,-4,-0.291,0,0,1,Short (1-3),Red Zone
8044,DEMO_0061,TEAM_03,TEAM_01,3,6,68,4,0,pass,1,0.738,1,1,0,Medium (4-6),Own Territory
8045,DEMO_0061,TEAM_05,TEAM_12,2,4,55,1,3,pass,8,0.052,1,1,0,Medium (4-6),Own Territory
8046,DEMO_0061,TEAM_04,TEAM_11,3,21,31,4,-7,pass,6,0.051,1,1,0,Very Long (11+),Plus Territory
8047,DEMO_0061,TEAM_06,TEAM_09,1,7,48,4,4,run,7,0.141,0,0,0,Long (7-10),Plus Territory
8048,DEMO_0061,TEAM_11,TEAM_01,1,10,91,4,14,pass,8,0.249,1,1,0,Long (7-10),Backed Up
8049,DEMO_0061,TEAM_09,TEAM_06,3,10,33,2,4,run,-1,0.202,0,1,0,Long (7-10),Plus Territory
8050,DEMO_0061,TEAM_10,TEAM_11,1,8,7,3,4,run,-2,-0.535,1,0,0,Long (7-10),Red Zone
8051,DEMO_0061,TEAM_04,TEAM_01,1,9,11,3,-9,pass,0,-0.748,0,1,0,Long (7-10),Red Zone
8052,DEMO_0061,TEAM_12,TEAM_09,4,8,35,1,3,run,5,0.674,0,1,0,Long (7-10),Plus Territory
8053,DEMO_0061,TEAM_06,TEAM_11,3,8,54,1,-21,run,5,-0.191,0,0,0,Long (7-10),Own Territory
8054,DEMO_0061,TEAM_08,TEAM_01,3,14,89,4,7,pass,11,0.183,0,1,0,Very Long (11+),Backed Up
8055,DEMO_0061,TEAM_09,TEAM_03,1,7,55,2,14,pass,14,-0.107,1,1,0,Long (7-10),Own Territory
8056,DEMO_0061,TEAM_08,TEAM_09,2,4,8,1,-5,run,8,0.224,0,0,0,Medium (4-6),Red Zone
8057,DEMO_0061,TEAM_08,TEAM_12,1,11,19,4,-2,pass,8,0.354,1,1,1,Very Long (11+),Red Zone
8058,DEMO_0061,TEAM_06,TEAM_10,1,4,87,1,10,run,3,0.614,1,0,0,Medium (4-6),Backed Up
8059,DEMO_0061,TEAM_08,TEAM_06,1,6,14,4,-8,run,4,-0.657,0,1,0,Medium (4-6),Red Zone
8060,DEMO_0061,TEAM_11,TEAM_07,3,5,83,4,5,pass,6,0.676,0,1,0,Medium (4-6),Backed Up
8061,DEMO_0062,TEAM_05,TEAM_07,1,6,78,4,-8,run,2,0.42,0,0,0,Medium (4-6),Own Territory
8062,DEMO_0062,TEAM_07,TEAM_08,2,9,14,3,6,pass,12,0.212,0,1,0,Long (7-10),Red Zone
8063,DEMO_0062,TEAM_03,TEAM_10,3,9,55,3,-2,pass,-1,-0.248,0,1,0,Long (7-10),Own Territory
8064,DEMO_0062,TEAM_05,TEAM_01,3,6,56,1,-28,run,13,-0.9,0,1,0,Medium (4-6),Own Territory
8065,DEMO_0062,TEAM_10,TEAM_03,1,5,11,4,-11,pass,5,0.537,0,1,0,Medium (4-6),Red Zone
8066,DEMO_0062,TEAM_08,TEAM_01,2,12,12,2,-1,pass,2,0.186,1,0,0,Very Long (11+),Red Zone
8067,DEMO_0062,TEAM_03,TEAM_10,2,10,20,3,19,pass,-7,0.142,1,1,0,Long (7-10),Red Zone
8068,DEMO_0062,TEAM_07,TEAM_10,1,3,92,1,-2,pass,7,0.903,1,1,0,Short (1-3),Backed Up
8069,DEMO_0062,TEAM_10,TEAM_01,1,3,7,1,-7,pass,25,1.381,1,1,0,Short (1-3),Red Zone
8070,DEMO_0062,TEAM_02,TEAM_03,2,5,98,4,3,pass,7,0.521,0,1,0,Medium (4-6),Backed Up
8071,DEMO_0062,TEAM_01,TEAM_04,3,2,60,2,-31,pass,16,0.977,1,1,0,Short (1-3),Own Territory
8072,DEMO_0062,TEAM_05,TEAM_03,4,3,35,2,13,run,9,-0.15,1,1,0,Short (1-3),Plus Territory
8073,DEMO_0062,TEAM_08,TEAM_06,1,8,31,2,6,run,5,-0.173,0,0,0,Long (7-10),Plus Territory
8074,DEMO_0062,TEAM_04,TEAM_07,1,9,96,4,-5,pass,11,-0.125,0,1,0,Long (7-10),Backed Up
8075,DEMO_0062,TEAM_10,TEAM_04,1,6,43,3,7,run,6,0.365,0,0,1,Medium (4-6),Plus Territory
8076,DEMO_0062,TEAM_11,TEAM_02,4,6,28,2,3,pass,-3,0.324,1,0,0,Medium (4-6),Plus Territory
8077,DEMO_0062,TEAM_07,TEAM_09,3,5,92,4,-1,run,8,-0.072,0,1,0,Medium (4-6),Backed Up
8078,DEMO_0062,TEAM_05,TEAM_10,4,5,60,3,5,run,-2,0.413,0,0,0,Medium (4-6),Own Territory
8079,DEMO_0062,TEAM_01,TEAM_09,2,10,75,4,-1,pass,3,0.78,1,1,0,Long (7-10),Own Territory
8080,DEMO_0062,TEAM_10,TEAM_09,1,11,24,1,2,pass,5,0.081,0,0,0,Very Long (11+),Plus Territory
8081,DEMO_0062,TEAM_11,TEAM_12,2,6,98,2,6,run,-2,-0.351,0,0,0,Medium (4-6),Backed Up
8082,DEMO_0062,TEAM_06,TEAM_11,1,3,3,3,-4,run,8,-0.57,0,1,0,Short (1-3),Red Zone
8083,DEMO_0062,TEAM_07,TEAM_09,1,5,95,1,-1,run,7,0.258,1,1,0,Medium (4-6),Backed Up
8084,DEMO_0062,TEAM_10,TEAM_01,1,7,35,3,-12,pass,22,-0.068,0,1,0,Long (7-10),Plus Territory
8085,DEMO_0062,TEAM_09,TEAM_04,1,6,1,3,-13,pass,-11,-1.287,0,1,0,Medium (4-6),Red Zone
8086,DEMO_0062,TEAM_02,TEAM_06,1,10,44,1,-17,pass,4,-0.084,1,1,0,Long (7-10),Plus Territory
8087,DEMO_0062,TEAM_09,TEAM_08,3,4,41,2,4,pass,12,-0.62,0,1,0,Medium (4-6),Plus Territory
8088,DEMO_0062,TEAM_12,TEAM_10,2,9,20,4,-3,pass,13,0.551,1,0,0,Long (7-10),Red Zone
8089,DEMO_0062,TEAM_10,TEAM_08,3,7,85,3,-12,run,1,-0.81,0,1,0,Long (7-10),Backed Up
8090,DEMO_0062,TEAM_06,TEAM_04,1,20,52,3,-4,pass,2,-0.821,0,1,0,Very Long (11+),Own Territory
8091,DEMO_0062,TEAM_07,TEAM_10,2,6,3,4,-11,pass,-9,0.222,0,0,0,Medium (4-6),Red Zone
8092,DEMO_0062,TEAM_04,TEAM_09,1,5,93,1,2,run,-2,0.397,0,0,1,Medium (4-6),Backed Up
8093,DEMO_0062,TEAM_08,TEAM_10,1,14,48,3,10,run,-7,-1.155,0,0,0,Very Long (11+),Plus Territory
8094,DEMO_0062,TEAM_03,TEAM_08,1,6,81,4,13,pass,7,0.409,1,1,0,Medium (4-6),Backed Up
8095,DEMO_0062,TEAM_05,TEAM_09,1,9,11,4,-2,run,-3,-0.869,0,1,0,Long (7-10),Red Zone
8096,DEMO_0062,TEAM_04,TEAM_05,3,2,41,1,-2,pass,7,1.453,1,0,0,Short (1-3),Plus Territory
8097,DEMO_0062,TEAM_05,TEAM_06,3,12,70,1,-18,pass,12,0.325,0,1,0,Very Long (11+),Own Territory
8098,DEMO_0062,TEAM_05,TEAM_04,1,5,42,1,-15,run,0,0.177,0,1,0,Medium (4-6),Plus Territory
8099,DEMO_0062,TEAM_01,TEAM_04,2,4,2,2,13,pass,12,0.444,0,1,0,Medium (4-6),Red Zone
8100,DEMO_0062,TEAM_09,TEAM_08,1,11,86,2,2,run,5,0.178,1,0,0,Very Long (11+),Backed Up
8101,DEMO_0062,TEAM_06,TEAM_05,1,4,61,3,11,run,2,0.598,0,0,0,Medium (4-6),Own Territory
8102,DEMO_0062,TEAM_12,TEAM_02,2,4,57,2,-19,run,8,-0.48,1,0,0,Medium (4-6),Own Territory
8103,DEMO_0062,TEAM_03,TEAM_01,3,3,19,3,-1,pass,6,-0.125,1,1,0,Short (1-3),Red Zone
8104,DEMO_0062,TEAM_09,TEAM_11,3,5,42,4,-17,pass,15,0.095,1,1,0,Medium (4-6),Plus Territory
8105,DEMO_0062,TEAM_03,TEAM_06,1,4,87,1,-22,run,5,0.818,0,1,1,Medium (4-6),Backed Up
8106,DEMO_0062,TEAM_07,TEAM_08,2,10,28,1,-9,run,-4,0.727,1,1,0,Long (7-10),Plus Territory
8107,DEMO_0062,TEAM_06,TEAM_11,1,4,17,1,18,run,5,0.533,0,0,0,Medium (4-6),Red Zone
8108,DEMO_0062,TEAM_06,TEAM_02,1,5,93,4,-8,pass,11,0.141,1,1,0,Medium (4-6),Backed Up
8109,DEMO_0062,TEAM_08,TEAM_12,1,5,36,3,13,pass,1,0.517,0,1,0,Medium (4-6),Plus Territory
8110,DEMO_0062,TEAM_10,TEAM_08,1,9,49,2,-3,pass,6,-0.105,1,1,0,Long (7-10),Plus Territory
8111,DEMO_0062,TEAM_04,TEAM_09,1,11,2,2,12,pass,15,0.479,0,0,0,Very Long (11+),Red Zone
8112,DEMO_0062,TEAM_11,TEAM_05,1,7,33,4,7,pass,7,0.157,0,1,0,Long (7-10),Plus Territory
8113,DEMO_0062,TEAM_03,TEAM_09,2,6,93,4,13,run,-2,-0.094,1,1,1,Medium (4-6),Backed Up
8114,DEMO_0062,TEAM_04,TEAM_03,1,7,90,2,-5,pass,-1,0.405,1,1,0,Long (7-10),Backed Up
8115,DEMO_0062,TEAM_04,TEAM_05,1,8,99,2,3,pass,-1,0.373,1,1,0,Long (7-10),Backed Up
8116,DEMO_0062,TEAM_12,TEAM_11,4,10,68,4,1,run,11,0.338,1,0,0,Long (7-10),Own Territory
8117,DEMO_0062,TEAM_02,TEAM_05,3,9,75,4,25,run,6,0.344,1,0,0,Long (7-10),Own Territory
8118,DEMO_0062,TEAM_05,TEAM_09,1,1,88,1,9,pass,22,0.678,0,1,0,Short (1-3),Backed Up
8119,DEMO_0062,TEAM_06,TEAM_12,1,4,8,3,-1,run,2,-0.42,0,1,0,Medium (4-6),Red Zone
8120,DEMO_0062,TEAM_10,TEAM_07,1,2,30,1,20,run,3,0.332,0,0,0,Short (1-3),Plus Territory
8121,DEMO_0062,TEAM_06,TEAM_04,4,8,10,3,21,pass,15,0.406,0,1,0,Long (7-10),Red Zone
8122,DEMO_0062,TEAM_12,TEAM_10,1,3,97,4,-6,pass,-3,-0.56,0,0,0,Short (1-3),Backed Up
8123,DEMO_0062,TEAM_09,TEAM_11,1,9,60,1,3,run,-4,-1.038,0,0,0,Long (7-10),Own Territory
8124,DEMO_0062,TEAM_09,TEAM_06,2,7,87,2,-4,run,-6,-0.106,0,0,0,Long (7-10),Backed Up
8125,DEMO_0062,TEAM_10,TEAM_02,2,6,60,3,-16,run,6,0.549,0,0,0,Medium (4-6),Own Territory
8126,DEMO_0062,TEAM_02,TEAM_06,1,6,63,2,2,run,8,0.393,1,1,1,Medium (4-6),Own Territory
8127,DEMO_0062,TEAM_06,TEAM_05,1,11,68,1,-31,pass,-7,-0.102,1,1,0,Very Long (11+),Own Territory
8128,DEMO_0062,TEAM_08,TEAM_03,1,9,97,2,1,pass,4,1.27,1,1,0,Long (7-10),Backed Up
8129,DEMO_0062,TEAM_03,TEAM_06,1,4,87,2,-1,run,5,-0.693,1,0,0,Medium (4-6),Backed Up
8130,DEMO_0062,TEAM_02,TEAM_03,1,8,44,2,-1,run,5,-0.057,0,0,0,Long (7-10),Plus Territory
8131,DEMO_0062,TEAM_02,TEAM_09,3,7,63,4,-2,pass,-3,-0.508,1,1,0,Long (7-10),Own Territory
8132,DEMO_0062,TEAM_10,TEAM_05,3,12,50,4,-4,pass,1,-0.821,0,1,0,Very Long (11+),Plus Territory
8133,DEMO_0062,TEAM_08,TEAM_10,2,13,18,3,-17,pass,7,0.084,1,0,0,Very Long (11+),Red Zone
8134,DEMO_0062,TEAM_04,TEAM_07,2,7,60,1,-14,pass,7,-0.206,0,1,0,Long (7-10),Own Territory
8135,DEMO_0062,TEAM_09,TEAM_08,2,19,37,1,-1,run,7,-1.63,1,1,0,Very Long (11+),Plus Territory
8136,DEMO_0062,TEAM_09,TEAM_10,1,4,78,3,0,pass,5,0.446,1,1,0,Medium (4-6),Own Territory
8137,DEMO_0062,TEAM_10,TEAM_02,2,3,87,3,9,run,8,0.215,1,0,0,Short (1-3),Backed Up
8138,DEMO_0062,TEAM_11,TEAM_05,1,14,70,1,-5,run,5,0.479,0,1,0,Very Long (11+),Own Territory
